,scores,avg_score
206,-85.1955640130755,-96.1775160672604
207,-89.1489234915913,-96.2052878773998
208,-92.8489305664061,-96.2210845695713
209,-92.8961270394673,-96.2889072885267
210,-87.8894684871045,-96.4010706328427
211,-79.2091822404205,-96.4269448241135
212,-83.5132195369121,-96.3797537969812
213,-86.9253228116958,-96.48299109908
214,-84.9332384715407,-96.5163589608304
215,-93.9539852009531,-96.4502898286723
216,-83.9251687900159,-96.520453134748
217,-90.6396795080739,-96.5576721964443
218,-86.8758068912658,-96.7048958324052
219,-86.1844153313537,-96.6920388637912
220,-87.2770152633733,-96.6338414410568
221,-81.46669508457,-96.606309942168
222,-94.6010856427256,-96.4857889335613
223,-83.0895152725731,-96.5364236359296
224,-85.021376834923,-96.3201641876811
225,-102.612276322411,-96.1305758568163
226,-81.6248578816749,-96.1521447981303
227,-91.8390575682407,-95.990117163853
228,-86.989619260388,-95.8471522634701
229,-96.0790003148265,-95.4713229647548
230,-95.8828191557551,-95.3052414315999
231,-107.188028333273,-95.1343486129151
232,-110.161367497781,-95.1913923319246
233,-96.9338513048944,-95.0509861397129
234,-95.0373550069492,-94.931405062679
235,-93.5552393456664,-94.690740961246
236,-77.4379965865857,-94.5857571434273
237,-106.998471988215,-94.2264617495954
238,-110.071681522145,-94.177220183124
239,-95.5578931923454,-94.1109905248174
240,-89.3722142794558,-93.7650698899743
241,-78.8598165098958,-93.6103152153298
242,-98.5518942636808,-93.4647009168591
243,-87.2857163022006,-93.3985082541828
244,-82.782102106707,-93.2037096628999
245,-88.8022712176166,-92.953821647738
246,-83.6379248535415,-92.9398348039238
247,-77.8978235321952,-92.4965816366571
248,-75.8530941713655,-92.2645322462451
249,-83.1595807218925,-92.1017144290843
250,-82.3261410553411,-91.9373217781189
251,-85.7860674601408,-91.8161068217897
252,-83.2417969067419,-91.6480492887308
253,-75.3615669939274,-91.600277041279
254,-82.4608444884081,-91.3271744523303
255,-76.9452838518397,-90.9882151526699
256,-86.1146454997943,-90.7499847561905
257,-80.8436830200258,-90.7310910874072
258,-80.8932485951442,-90.6811906795887
259,-79.4617565755608,-90.6091226849344
260,-81.0619738901035,-90.548402124704
261,-68.4990764454714,-90.3005244640567
262,-72.2219363556475,-90.0833678381316
263,-82.7228691067036,-89.8131787864302
264,-72.9413019487249,-89.8243668101035
265,-75.2363957178264,-89.7309332117527
266,-76.809768172897,-89.572421271952
267,-76.5103988310202,-89.3437981416754
268,-78.6279672791582,-89.1908803506468
269,-72.2553672202985,-88.9753606529914
