,scores,avg_score
93,-22.4783134024836,-28.0987830688964
94,-21.7048613966915,-28.0389908384027
95,-21.7320017563416,-27.9723157916478
96,-23.7991482891327,-27.9073125204467
97,-23.1171399383671,-27.8649603118765
98,-21.2008417216617,-27.816513165208
99,-22.7536238695848,-27.7496882011318
100,-23.1961079782688,-27.6997275578163
101,-22.3743905249273,-27.6995723316927
102,-24.6052697699217,-27.6900888707106
103,-24.5518436313143,-27.5715014601238
104,-24.3307932696825,-27.3996520354074
105,-24.1936429265972,-27.22824490803
106,-21.1813322570067,-27.0783090715468
107,-22.7747988450445,-26.7903448778151
108,-23.1102842314119,-26.6452284285109
109,-22.6901796878585,-26.5600719127855
110,-23.4549292848767,-26.4994668067335
111,-23.6621568575273,-26.425485798745
112,-20.5590134939258,-26.3449738445906
113,-20.0856969840807,-26.244807246738
114,-22.1752435394168,-26.1551144713363
115,-24.5305765630155,-26.0815896942636
116,-23.067765853207,-26.0100626811384
117,-23.1752557902882,-25.9393662227818
118,-23.4587807498442,-25.8863445396231
119,-22.2964754366306,-25.8267279054396
120,-22.9038363955429,-25.7611892209065
121,-19.1612935345074,-25.7106261741261
122,-23.3850571508247,-25.6095751842959
123,-23.1231555096821,-25.5489551125594
124,-20.6227938151427,-25.4938480734486
125,-21.1725460828678,-25.3678471303532
126,-19.9665719452139,-25.2176140011645
127,-23.7668204244266,-25.0603392090225
128,-23.4414795186578,-24.9435122179473
129,-22.0355435523387,-24.8035413499087
130,-22.7301010619366,-24.720944672129
131,-24.799821356023,-24.6930478432623
132,-19.0600356382499,-24.6751953036868
133,-19.7402274306951,-24.5779938461193
134,-22.1397439240236,-24.5153425937829
135,-21.4061206912546,-24.488161750234
136,-25.6946367109336,-24.4099629933428
137,-21.8539712404809,-24.388949755743
138,-22.2131089092049,-24.3123816119779
139,-23.5344151338757,-24.2496410547083
140,-22.9183150404335,-24.1744911232672
141,-23.9071487730876,-24.0916389299323
142,-23.0679476771312,-24.0259095672509
143,-21.2260152699272,-23.9578593491236
144,-21.5015878602934,-23.8626593603173
145,-21.569978796882,-23.7908818552265
146,-25.6159002066565,-23.7428896143219
147,-22.6170738757511,-23.6938206132961
148,-23.3749205295421,-23.639064830792
149,-22.4636094724698,-23.5929073784043
150,-22.2561720646601,-23.5432898321284
151,-23.7992508172977,-23.4917614313997
152,-21.0214242990616,-23.4568316039248
153,-21.5905134220318,-23.3808557241071
154,-21.1068061099061,-23.3258836875948
155,-21.2540392263732,-23.2492133416397
156,-21.9019919320811,-23.1783206639548
157,-22.4716591232411,-23.145418576145
158,-21.3163648413891,-23.1153469134681
159,-22.5235817673253,-23.0612909743561
160,-23.0430609006242,-23.0201458085779
161,-21.4672817134333,-22.9811516855696
162,-20.9501430186606,-22.9226543274737
163,-21.9856444617996,-22.8554846645142
164,-22.4727059229516,-22.8055855225022
165,-22.3360368063089,-22.7785188234686
166,-22.5280367647864,-22.7828692643149
167,-22.705051803433,-22.7896129539742
168,-22.4066412930709,-22.7925638018878
169,-20.9613684344036,-22.7811442484774
170,-21.9951937962186,-22.7649697628831
171,-21.1840830994682,-22.766987422569
172,-21.9104307843478,-22.7516063822452
173,-23.2328478855835,-22.7521885534781
174,-22.3930853872791,-22.760408720842
175,-21.503847252754,-22.7417489197838
176,-21.3188329421381,-22.7213398679008
177,-23.411100048176,-22.6975089075497
178,-24.9618854376786,-22.7189881618272
179,-23.15905223437,-22.7078082100524
180,-21.1133459969788,-22.7332489802814
181,-26.8376358055842,-22.6939162321906
182,-22.044980076031,-22.7572503189068
183,-22.2272871606587,-22.7326951567474
184,-23.1569276595442,-22.692374492371
185,-21.254754350616,-22.7000118204208
186,-28.0011243458179,-22.6543466992878
187,-23.5366558055913,-22.684022577789
188,-23.8689741858472,-22.6622216686196
189,-26.034098182908,-22.6332732460822
190,-24.4241048095781,-22.6435410912343
191,-22.2533881491306,-22.6491401817198
192,-22.3257496438726,-22.6088046056204
193,-24.2050047184724,-22.5952140534018
194,-24.9174087614263,-22.6124809665617
195,-21.7220841617966,-22.644606440209
196,-25.0019416683588,-22.6445072642636
197,-24.3436630930628,-22.6565351980558
198,-25.5802892807876,-22.6688004296028
199,-24.2647599477621,-22.712594905194
200,-27.7241698705425,-22.7277062659758
201,-21.8246173453115,-22.7729868848985
202,-25.5077244048178,-22.7674891531024
203,-26.1164274830164,-22.7765136994514
204,-26.0201369672317,-22.7921595379684
205,-20.8679996001299,-22.8090529749439
206,-18.8514737939824,-22.7757965416792
207,-19.0465332975083,-22.7524979570489
