scores,avg_score
-64.720357410655,-62.4902370417504
-65.5582863767706,-62.5288722496852
-59.3559972971059,-62.5819893122222
-56.8705724553683,-62.482990620112
-50.6063805945578,-62.3351346044695
-61.3718316210975,-62.1966149960601
-60.5946683912021,-62.0882666014393
-54.3948331199467,-62.0247416818182
-57.319907126667,-61.8811374616116
-59.373033041789,-61.7805319604346
-56.7734083605414,-61.693160972854
-52.9309536258755,-61.5704624230043
-61.9856561204131,-61.3856491291497
-55.4439103629047,-61.4253807432572
-61.3719447663616,-61.2411273872737
-59.7318092157623,-61.0638510939109
-64.520659456623,-60.9246800526266
-60.6457790230851,-60.9267664918194
-54.9892808839796,-60.8927350770885
-59.0524307721974,-60.8469517705578
-59.8759459485515,-60.7908404766979
-59.5978497188516,-60.7795881092278
-62.0969594657348,-60.6970961049814
-54.8658705080362,-60.7565999804063
-54.1956540168018,-60.6952788609828
-55.4301267181604,-60.6035439421879
-58.1484908813299,-60.5129424729705
-62.1572789369634,-60.4242529399702
-54.1938302363471,-60.4170423423428
-58.837038014929,-60.3939787615366
-56.3171103941626,-60.346964403512
-52.4406082000345,-60.2784931774381
-69.3838049429002,-60.1924119827685
-54.9933125916601,-60.2248027733348
-61.4542890665947,-60.0964154659862
-58.3780546866413,-60.0956673682425
-58.9477126848899,-60.10902298901
-57.0088331714125,-60.0802713159801
-60.6558789034736,-60.0560595441901
-65.1032091215461,-60.0141868370902
-54.1942717567145,-60.0200763064107
-61.697981238051,-59.9483896715985
-62.2357549568491,-59.92881196645
-54.6158409412437,-59.9630562656068
-65.6095789065126,-59.8764067942459
-62.6446949511896,-59.925441764237
-61.258799241129,-59.9298997222478
-63.7185618180906,-59.8747793151529
-58.4659633043658,-59.885767931394
-65.5175710519685,-59.8873585880836
-65.0521731943594,-59.8588505630806
-63.951184330618,-59.8834722913698
-57.8279330768135,-59.8843347846663
-64.0953450470872,-59.8257864609924
-61.5989420926966,-59.8420517071949
-55.1298420387414,-59.8273866849553
-59.6681322997232,-59.7212246915233
-58.6250634552387,-59.6839186160874
-56.0976701304436,-59.6556126896292
-50.9908456849228,-59.623821537487
-63.2249093464447,-59.5111657649584
-60.3480328237617,-59.5137008280846
-62.8708295627367,-59.5713051480633
-59.9002391809571,-59.5625936274302
-58.9491813787607,-59.573548030339
-53.3611896877569,-59.5057695576114
-60.7108455313882,-59.4687625562845
-64.7286291917927,-59.3937976772719
-57.9457281551332,-59.4415631880795
-57.7201020812037,-59.4050267613834
-60.8704265604958,-59.3836911255452
-65.4954290773698,-59.4317061059778
-62.2977742001414,-59.4429920202696
-57.3603508842547,-59.5159413299719
-60.4800199567007,-59.413490210457
-57.9637486167905,-59.4168052684615
-58.1898281633594,-59.3819795362066
-59.1491208392401,-59.3636704636295
-57.6873970472063,-59.3384864233804
-58.0524599435208,-59.2755991746484
-53.171695896423,-59.312299722965
-58.9644855697195,-59.1785762253326
-60.2177814646867,-59.2240298157767
-54.1122494623244,-59.2173587890881
-56.0687069420654,-59.1249788450057
-58.8555204152757,-59.0000810878407
-60.5426466039203,-59.0220434243953
-61.340348612885,-59.0499283818357
-62.9935076495749,-59.1017286756059
-60.5971969691123,-59.1799429215792
-63.9761466121904,-59.216413728092
-60.7762926697928,-59.2711911586494
-62.1057619021435,-59.2921007407297
-61.3295355880583,-59.2899516201299
-57.0902914026462,-59.3242311413925
-54.2473562843305,-59.2966049227517
-53.719599406826,-59.2504640869309
-62.7251164777837,-59.203061956309
-62.0594881325819,-59.2776069811418
-56.1623603353277,-59.2984685788682
-60.9692088763627,-59.3305203837537
-61.6171082784518,-59.2930088984107
-60.3763770067358,-59.2535971174276
-57.8257505768749,-59.2638009145238
-61.5183853492503,-59.2733526957389
-56.9333183751447,-59.3824727432858
-66.8518927662169,-59.3380876108263
-60.2534581948132,-59.4006598545765
-54.2857187752406,-59.4592461053251
-59.7306798747741,-59.4289042218109
-64.8876069641356,-59.4324806901407
-59.2878924936981,-59.5136226761767
-58.7465114321263,-59.5771920648549
-62.4092608965834,-59.544800617972
-60.3082457942193,-59.6144541233088
-55.6986699072624,-59.6038171335874
-58.0503765208851,-59.5634857405024
-59.8741269108069,-59.498782911145
-60.2070028419715,-59.4910663900222
-65.2494905037352,-59.5432436096021
-60.9843996997415,-59.6052142069175
-56.792005397448,-59.6162987444294
-62.4198844199128,-59.5882403012154
-60.8137288530074,-59.5914695507572
-63.5446176790736,-59.6509481342069
-53.2529958957175,-59.7444377708296
-64.3825759090387,-59.7226664626052
-63.4998182378284,-59.7850073128822
-61.0018319525612,-59.7984327058909
-61.6185584216548,-59.8665127230531
-62.7011099401583,-59.8943279271203
-67.0028712082938,-59.9581679225803
-60.9880713991843,-60.1037905526629
-61.0639340326825,-60.0198332172257
-64.6796018608319,-60.0805394316359
-59.1550448761004,-60.1127925595783
-65.1763042742378,-60.1205624614729
-61.3997387631493,-60.1828483773664
-59.8771459675281,-60.2267574332837
-64.1155996692002,-60.2189701039243
-56.9887421786535,-60.2090940094008
-63.0088955635599,-60.2370387136202
-64.6368047428346,-60.2501478568753
-63.1954793102142,-60.2741583547352
-67.6956341017171,-60.3599547384249
-56.5511605255589,-60.3808152903769
-64.5723848826659,-60.3198799461206
-55.0572402995663,-60.353015802536
-55.7538005417712,-60.2664025873507
-61.3970948451243,-60.2392809597248
-64.0469717561614,-60.1980761976563
-59.9995657407649,-60.1880241832743
-61.6930575848017,-60.1485079973758
-54.552876210031,-60.1871592424557
-59.7106688251567,-60.0917345540851
-59.7572559756863,-60.0728518214098
-57.8223704200196,-60.1191259607792
-63.0295288870556,-60.1006683419822
-61.9205173602772,-60.1447129963003
-59.3323176945501,-60.2029414685987
-63.2357694141574,-60.2863561886949
-59.7774167283992,-60.2864647893721
-57.8156433789999,-60.2807586284184
-58.0299154967478,-60.2302067665811
-56.1709455473072,-60.211503529739
-56.9706359228429,-60.1837211714244
-56.3652887994653,-60.2198156337753
-50.6058581725305,-60.1763600664561
-56.7609208458382,-60.0351323562634
-60.3410000415819,-60.0232842831705
-56.8779241434287,-60.0494932627743
-58.8658356907796,-60.0095682386036
-60.6676990386134,-59.9432723047377
-59.5173931698985,-59.9269715531224
-55.6859421353244,-59.9485419759789
-56.0549331808852,-59.9006011977651
-59.2421182229715,-59.881513043406
-60.9098080572412,-59.8920359440022
-58.8750910521108,-59.9096428161822
-53.9817233239173,-59.9215197562312
-58.7208152164705,-59.8808123900352
-62.2638243927537,-59.9363035832357
-64.6167739539758,-59.969296971466
-62.7998864555385,-60.0132868963589
-57.3341237710695,-60.100163266291
-61.9138920594339,-60.1128174345811
-59.9416138898225,-60.1434011510227
-56.0365346615236,-60.1373908238817
-59.6963507489854,-60.0843526843681
-57.0804369606862,-60.0513811153622
-64.1128436849576,-60.0162135152779
-58.3247003279813,-60.0175804860056
-60.4040973344113,-59.9930645625875
-60.7825214345309,-59.9760479169102
-55.8592519460203,-59.9705777753749
-59.9561100073641,-59.9582673808086
-54.30014938196,-60.015354918039
-56.7431071059214,-60.0211604177903
-58.846107533286,-59.9613403240717
-61.9073701330527,-59.9292065180787
-60.8068127777794,-59.986656616056
-59.4123663564382,-59.9850326550701
-60.7567185096457,-59.96298523585
-62.6967282808493,-59.9667886508791
-57.9788517398345,-60.0154984279188
-57.8083385501207,-59.9801030918247
-63.4513091784083,-59.9888532935744
-60.0327944972368,-59.9548474576963
-66.943257335463,-59.9526408207206
-58.8763678667582,-60.0792162063228
-58.102535580037,-60.0706730862427
-61.0531370009202,-60.0028223724017
-59.2349672994957,-60.0204748174739
-58.4838794146844,-60.0253593761476
-53.1909321393202,-59.9861055613286
-55.6724359613648,-59.9149324247796
-60.5547756397329,-59.9146700853206
-59.9925846083721,-59.9397140765091
-53.9172713188041,-59.9408986534847
-57.3459219660954,-59.8780013382531
-59.4147959189564,-59.7989656528767
-61.6724230512066,-59.7832696150688
-57.8346138073426,-59.8320737916064
-66.8975775285247,-59.7862210854807
-64.8374225351959,-59.8470595722359
-62.6028613514879,-59.8599876207971
-60.2282525499238,-59.9534862753548
-61.3589021550168,-59.9119430417637
-62.2829576321259,-59.8905338809356
-57.7402161631556,-59.9033451377312
-59.7229728284024,-59.8645617151462
-62.2635972523456,-59.8347803440286
-59.1779119019809,-59.7873876044692
-59.7777626265249,-59.7692860094971
-58.5706615339257,-59.7564242954356
-55.5475514113071,-59.6953348921665
-68.0896792213655,-59.6592599575186
-58.784008749544,-59.6883937069898
-59.0784105585951,-59.6622364068538
-56.439886151675,-59.6542490527644
-57.6077394213089,-59.5774919175892
-60.0351207616929,-59.5836818900158
-64.2005103927866,-59.5539441419971
-54.6273669381028,-59.5495811984966
-59.6989530618044,-59.4639000747755
-59.9905238182374,-59.3839332643764
-51.9517116633911,-59.4183268973032
-65.2471483444687,-59.2921201651104
-57.4277022215237,-59.3940192455594
-61.337940902231,-59.4107582623569
-62.8477169401682,-59.410166722928
-57.0382356493414,-59.3981741747681
-57.1735083757551,-59.3685608738539
-55.8214378565403,-59.3233653817634
-60.9025567722151,-59.3360509982285
-58.7382134451142,-59.3479698776991
-60.7046133365552,-59.3377794523933
-66.3381743510515,-59.3666018815587
-60.092330462195,-59.3996883361987
-57.2081633969257,-59.3814064672178
-61.3445947115727,-59.3601649242416
-59.1955970770298,-59.3412531772157
-63.6909211991642,-59.335434980702
-55.8194440949633,-59.3941877589037
-55.5845932180083,-59.3720830448858
-54.4569271928859,-59.3662195215929
-59.6220271301146,-59.3410824342933
-61.9586961720583,-59.3736498175998
-61.1525071739013,-59.4871781975951
-60.120081564874,-59.5310940608757
-60.571633875777,-59.5288848761086
-63.5111759918133,-59.5658219734321
-53.9490588341682,-59.6122753764424
-57.7023356432753,-59.545088974398
-60.190407084687,-59.5269383991317
-59.1329468449937,-59.5719830486254
-52.4938345004811,-59.6027631852665
-54.177679110342,-59.5352803480415
-59.2243121598095,-59.4679590585726
-60.3629174485757,-59.4714512696495
-57.0911791521239,-59.5352632108961
-48.6720981672869,-59.5189668502527
-58.4750114022478,-59.383049587998
-51.5972635751518,-59.3216319624807
-60.9351808988009,-59.2096057336769
-63.3340312729812,-59.2456163049542
-55.2708510842904,-59.2598176970896
-52.6648630073366,-59.2131100690343
-57.838847879607,-59.1793933524925
-64.7440358343448,-59.1608183237987
-58.1222022818556,-59.2374543125353
-65.5078291720332,-59.1775478985042
-59.239631497012,-59.2493791869447
-55.0325684050188,-59.2377345285708
-57.4763659271666,-59.1802349982756
-61.1606306573199,-59.1964061380871
-57.2981782786481,-59.2084513445866
-54.6006389929145,-59.2384316335535
-56.5930173545086,-59.2170069524235
-60.694605870133,-59.1944760506357
-59.2605640297487,-59.1823484080065
-56.5888281783656,-59.1668859205262
-59.0592877203409,-59.1386505387455
-58.5637712512258,-59.1216762308524
-56.3117887076506,-59.0803466605562
-62.1609737188562,-59.0636760302343
-56.7577538309265,-59.1072023819217
-59.0743927799934,-59.0402668284469
-53.2078383460012,-59.0306828112744
-55.8882706484839,-58.8933286213798
-58.099844584852,-58.8634476491971
-53.9981445554165,-58.8634207392452
-56.7338614483452,-58.7928708147902
-60.0765443496836,-58.7678597562787
-54.9266921771346,-58.7837864056287
-61.8384938317058,-58.8011440060068
-56.8443711630902,-58.8628045847102
-52.1708731240423,-58.8257005399438
-55.0079611091089,-58.7474834251005
-64.9722437532713,-58.7583903230036
-54.880403589222,-58.8346535408753
-57.9635231858541,-58.789309617578
-57.3038018583022,-58.7522206189244
-56.3212790093055,-58.746912499434
-61.0540371828976,-58.6411495142418
-58.4562618063343,-58.6033156607189
-58.7019413348234,-58.5618496652673
-56.329720260287,-58.5465865531163
-58.0879250878199,-58.496294734169
-60.5598407535776,-58.454344408726
-57.0268839276102,-58.4825406546302
-54.8566233864146,-58.4555797656223
-57.3539766820867,-58.381510026963
-59.8986704871045,-58.363270674764
-54.7297012608319,-58.3644797533698
-51.0445952399135,-58.3260701506389
-60.1014924772024,-58.2810405889249
-60.0504918991586,-58.2011587214833
-55.2590694575726,-58.2138235529795
-56.2999699748142,-58.1756301419692
-59.6687506844979,-58.1742309802006
-52.2545533428529,-58.1948410928325
-57.1699357068902,-58.1170354186441
-55.5151058796622,-58.0467296717851
-61.2310363853785,-58.0556070612007
-57.0297905846206,-58.0709278944365
-56.7437301231374,-58.0413205621003
-62.1119617297413,-58.0892407466978
-64.5260211934567,-58.0578888805505
-56.2744006759195,-58.1288720702698
-60.943273460963,-58.0782366680067
-56.3841056376454,-58.0591922332147
-62.7434187978943,-58.0526509330977
-55.4391475852762,-58.1083500373191
-58.7628756673301,-58.1045271346064
-56.8780864268826,-58.0831303235576
-54.8626995621674,-58.0645290533753
-63.9407814833359,-58.0061099156314
-58.4813753128638,-57.9821359869543
-53.5096298729069,-57.9660264354609
-63.7788394079265,-57.9290411002208
-60.6390412702287,-57.9533835471843
-56.2964549594858,-57.9678179891163
-53.5651186723049,-57.8938733267195
-57.8630930461859,-57.8713300724929
-63.7686999628216,-57.8941150707747
-61.4221345082437,-57.987232798474
-56.8861959557025,-58.0052338722553
-59.3945692061952,-57.9545088700918
-60.0235644820107,-57.9369294904147
-57.584793833636,-57.9359643195861
-54.1295933499348,-57.9060959191647
-54.7329183255408,-57.8122800927459
-56.6216754250523,-57.8201186876596
-52.5663053991903,-57.8093120854774
-58.5532518346428,-57.7330710686224
-61.7971921354875,-57.7272741185189
-49.7122995722304,-57.820307694869
-59.7035470885711,-57.7756538994879
-58.0184971425255,-57.7804462487755
-53.3815422724389,-57.757002045715
-57.2989046253178,-57.7199056769181
-67.4238799101947,-57.8061737414984
-59.9823552148896,-57.8956624265779
-59.0315070445488,-57.9795133429753
-55.6715775962786,-57.9604766044328
-57.8910237664774,-57.8838520676657
-64.0528513792897,-57.9100537944876
-57.0918477200033,-58.0239336782071
-58.0865664944634,-58.0164636766111
-52.5723761003502,-57.9498889832123
-55.0120603538459,-57.8943907213972
-58.8831550589869,-57.7894330332154
-62.223389294764,-57.7858682688351
-57.3998644111854,-57.8577764777326
-59.170806463077,-57.8570114625727
-52.610931166801,-57.8371132206303
-56.0079317998387,-57.7902407495118
-57.87816899689,-57.8043136775811
-55.5009830290548,-57.8171651940049
-59.4036333124251,-57.7652289655941
-53.8508758042079,-57.7666596584209
-57.3973170123862,-57.7392801346793
-57.8992163266458,-57.7226604275998
-58.1586949494364,-57.716014878354
-57.7135058773724,-57.7344839407718
-57.7726586610265,-57.690009262357
-55.9293501994462,-57.700158310658
-54.7896083385371,-57.6687078848525
-55.5891624745841,-57.6845255847779
-55.1730692502552,-57.6815345030389
-51.0585965570905,-57.6522667496929
-54.8457768569026,-57.6228712697096
-60.4291393856408,-57.6039904237952
-61.3420506867004,-57.6075163741548
-55.0777206227365,-57.6716699592504
-48.7177827186897,-57.6040622271608
-60.217006083209,-57.5227963427168
-58.9845372542315,-57.6032576723084
-50.2331444119779,-57.6430234337596
-53.1193488042286,-57.4956324403467
-60.2270362133234,-57.4780218924968
-60.942858107507,-57.5006570227715
-58.6798637997772,-57.5370475852635
-64.5318820815841,-57.5606334331682
-54.6703758363674,-57.5954118821551
-59.6307659183245,-57.5575530224554
-61.0923322734313,-57.5668412682904
-57.4011867634913,-57.6144673884219
-55.9831641053201,-57.6076000051786
-53.4496882376712,-57.561833238696
-62.290190060185,-57.5260612817966
-63.9958305005692,-57.6003969485343
-60.0593304173299,-57.6668154867192
-57.5722329462365,-57.6684220860214
-53.3328169897171,-57.6968474028755
-53.9668643667033,-57.7197296203735
-53.297674905899,-57.6583833392685
-54.5387807463384,-57.5908551693359
-56.3318796791557,-57.5836522822236
-61.6439196468397,-57.583971379267
-57.2309018673841,-57.6037230688904
-58.4091454671632,-57.6534865541357
-58.3019102032396,-57.6658786517384
-58.9445730653583,-57.6937466949742
-57.7895298224357,-57.670882061774
-63.1610517067488,-57.6784794541521
-58.5927441255177,-57.7426526699883
-59.4232825261016,-57.707460493946
-58.1816803593552,-57.6564331072725
-50.4587036046134,-57.6755059041068
-57.2852717342848,-57.5706602055434
-54.7757310957895,-57.5796718665097
-53.2700934870592,-57.4999949894887
-54.8960630294959,-57.4783044485065
-58.1626706490512,-57.4396363221282
-55.4654631912688,-57.4524821643499
-57.6905582526738,-57.4585098006409
-54.2148066542984,-57.3960075683343
-59.6931795076241,-57.3533418817486
-59.0917723591595,-57.4151773780958
-52.6187912324034,-57.3683067076081
-60.0445166474842,-57.2881042072298
-55.1794024133803,-57.3255848241098
-60.0056812120025,-57.3417276615206
-56.0681965826462,-57.3631535431788
-58.1237957995467,-57.286148509377
-56.9566857579008,-57.25316512229
-55.9721710002921,-57.253870020312
-61.5109939571301,-57.219646038253
-60.0785079350933,-57.2345203330042
-52.940116302484,-57.2594574740188
-52.566828440562,-57.2475627035443
-62.7296634565565,-57.2259018046945
-55.5554089800035,-57.2869816850095
-55.7873406832195,-57.3168727208176
-57.3771982971581,-57.2892136093034
-61.4310629747963,-57.2450136709201
-55.8356591159769,-57.3622013049458
-58.3685897768823,-57.3235224252198
-55.9818108013854,-57.3270233515634
-50.191510746571,-57.3530260368529
-55.7289001124936,-57.2819520980654
-59.4330368895997,-57.1650023000884
-57.8354970365458,-57.1595091168355
-61.3730795777917,-57.1475490167554
-54.3689947245234,-57.2045640365706
-59.7683884715867,-57.169343746151
-53.098689019285,-57.126499117074
-54.937856483862,-57.0865675300668
-63.9798827266765,-57.0550804299608
-55.4171322587286,-57.1691554962241
-55.382703117106,-57.1732062152729
-56.8426679704845,-57.1382016958541
-52.9551628924454,-57.0843944826113
-57.9999312136966,-57.0399474674239
-55.8946698382844,-57.0282387149301
-57.33018831983,-57.0610761016449
-61.9134873947498,-57.0742986668448
-49.2468562383218,-57.1146518508234
-54.2323647056568,-57.0521105829161
-59.0853004169459,-57.0003978968484
-55.9583149415775,-57.0527421429758
-53.4726418967845,-57.0383521222677
-61.3570465524446,-56.9940863779691
-60.0323579157391,-57.0260698939992
-52.5061174279901,-57.0492584143829
-59.0468466564669,-56.9965930020525
-61.1541245550887,-57.0277679666227
-60.311044090414,-57.0914131287882
-60.6909613873309,-57.1386319449465
-56.682826866172,-57.1938108663173
-55.3988651245803,-57.2500531694081
-58.828814035644,-57.2555840520849
-59.4096311142777,-57.2395807985849
-59.4966111995782,-57.2202566028607
-54.6535415036442,-57.2644455086291
-61.1691844346898,-57.3238030964786
-56.7389190431724,-57.3333248799934
-54.9108173153694,-57.3108686978828
-56.197944086442,-57.3576454269168
-56.2221845399704,-57.3884313797389
-57.2086022412239,-57.3483828630054
-55.2996160983794,-57.3110403043425
-58.7062520966195,-57.2772378273286
-57.2115900966252,-57.2189815274789
-54.1212551356285,-57.2443936700815
-58.0356635834435,-57.1892985622545
-61.4275800961571,-57.1587318753547
-55.0918216802031,-57.1989958086813
-53.5105193134146,-57.1900823844301
-61.8635882037708,-57.1906906951876
-59.2820610461262,-57.1864246766234
-51.6211872117006,-57.139286982079
-55.5632931713602,-57.0549055500227
-61.354089857325,-57.0348161522739
-57.8014979001893,-57.11502888095
-55.7161855166637,-57.1533752162849
-60.9626173973649,-57.1775603223925
-57.3168677866452,-57.2417986889028
-55.6383954609064,-57.2516485699777
-58.5982250278534,-57.1915933281183
-59.1644568926418,-57.205266559723
-58.6344461716291,-57.2128196739778
-53.2779307752653,-57.2161450336617
-59.13757041473,-57.1594786107608
-58.1240660467039,-57.1729590166837
-59.1905583319597,-57.1225891600833
-58.5877367588847,-57.1285673021477
-57.3514626454521,-57.1202118444756
-61.2513409752427,-57.1119096673365
-62.5364501187061,-57.2198360410428
-55.8004195015006,-57.272347824887
-55.2854461941901,-57.2825947089441
-57.5726173468251,-57.3027482360154
-56.8353395996144,-57.3295137791887
-61.6052915273221,-57.3162404686944
-58.5299344445069,-57.3776387520549
-61.2217089483721,-57.3860325139732
-62.51341891881,-57.456101536914
-61.0664652641597,-57.4843039310258
-55.2588470729872,-57.5040508600758
-59.2130607356454,-57.5304514184817
-55.2535979447557,-57.5221368593633
-55.8553782673754,-57.522878814677
-59.5910724219152,-57.4813757852308
-53.635855102067,-57.5166045436234
-51.6531804841924,-57.4717251366486
-55.7256479341122,-57.4186900839116
-52.9815404008881,-57.4162248532498
-55.3627400132645,-57.3309303176873
-62.5916591641772,-57.2837726384691
-56.816880679698,-57.380288067086
-53.4675947510626,-57.4227885894774
-58.7171783945186,-57.3301679024224
-63.6128899835277,-57.3617855965676
-56.4707557666743,-57.4400410895706
-54.3190757118205,-57.4309766642658
-57.4750014652554,-57.3598567916361
-56.6618276718082,-57.3762502151288
-55.8131421385809,-57.3591825940781
-61.6516849790766,-57.3574959074501
-66.5234242612113,-57.4720976497751
-60.2471019576532,-57.5800428912623
-60.2308736285063,-57.5881835419428
-59.7066649229271,-57.6121373078624
-55.9896430053841,-57.5954731613138
-59.4587859833414,-57.6116796441224
-47.1363933843137,-57.6085836192399
-57.3657747154293,-57.5489606628902
-54.7499713345214,-57.5732398452059
-60.1988263106511,-57.4809407312843
-53.5977808237348,-57.5287576718036
-60.9014291694747,-57.5109084488699
-56.0216082578085,-57.5514960608598
-52.6034012409656,-57.5821605145134
-62.3655721653775,-57.5281952147861
-57.8305486324801,-57.592904238057
-64.7811792360158,-57.5979078411835
-62.1885655753624,-57.6265847595962
-57.4376387730348,-57.7560018529666
-53.0506513665573,-57.7880545936403
-60.0251623056403,-57.7277081031365
-53.3688939010965,-57.7683765767771
-56.2175233963733,-57.7673390968202
-55.8691824132005,-57.7159438652595
-60.4124237274317,-57.6743121102341
-56.4885279519496,-57.7533751732285
-55.1549384196779,-57.7277919861834
-59.9198051097737,-57.6678001248293
-60.3997424501511,-57.6638877350228
-57.6894690999661,-57.660975545651
-57.218333196175,-57.671041967989
-56.3981628233323,-57.6892366487049
-55.3568447057142,-57.6649301365818
-57.5891241460692,-57.6244022724962
-64.8208040961105,-57.6053274019611
-57.0763303724407,-57.7070000278858
-62.2383977816599,-57.6660714872633
-56.1530663927347,-57.7210662746481
-55.2753739044111,-57.7334887654218
-62.1765704585492,-57.7242630636015
-61.298758692396,-57.7838069227873
-60.3447204455451,-57.824708487299
-55.4035230923949,-57.8751595307707
-63.0436254045791,-57.8421322407284
-55.1436588545506,-57.900452593808
-62.9715384356671,-57.9106766309972
-54.4929263580649,-57.9600353795194
-54.7252739126535,-57.8906888421385
-58.5675423953129,-57.887023364463
-54.5169603419179,-57.937593595282
-58.0361543940203,-57.8641273166634
-55.4011087319347,-57.8516682501424
-59.0427015708336,-57.8894674653447
-60.1270630537974,-57.9242615493395
-62.6186807439384,-57.9119912813042
-62.0149975221791,-57.9601631097417
-55.2405536780144,-58.0231512297968
-59.4237123575927,-57.9659305926033
-56.2610486255264,-57.9869990383128
-58.2539114392121,-57.993225569959
-61.2339302410116,-57.9897824340726
-57.7817409111614,-58.0104771675563
-62.1122306651001,-58.0019501149516
-56.0707647764445,-58.09029311385
-59.9672020402474,-58.0596250574671
-55.3222415055249,-58.0780564174025
-58.861793902235,-58.0393732491382
-56.054261318594,-58.0421138205717
-57.6097578145792,-58.0291418073031
-57.534176744649,-57.9927259756965
-55.5113280934412,-57.9427032419559
-51.5310137334503,-57.9398123278753
-56.6674927828435,-57.9022680032679
-53.5957687737999,-57.8932167576281
-56.9321637822655,-57.86082104937
-57.2588774490016,-57.8140897719194
-63.065088423682,-57.8013792019643
-63.0329976947502,-57.8198129967174
-64.5202202721267,-57.8250087844768
-54.7346741198665,-57.8595463345565
-51.0136985516404,-57.8543046050253
-57.53053483552,-57.7723109831852
-51.4610298679791,-57.7950803520929
-59.6565295271511,-57.7511368680989
-62.8715006836295,-57.7517914391513
-50.8282473266587,-57.8441478949669
-55.9860919806238,-57.8358985633916
-60.2064678184025,-57.8385030038567
-59.8785929046356,-57.9107522780318
-58.035335808917,-57.9559108069455
-64.3973251321747,-57.9103475733929
-56.2101839326644,-57.9861520179177
-55.0390772592519,-58.0135779097337
-51.7721170689991,-57.9767968983811
-58.5233418087115,-57.8583891692358
-62.6604461535384,-57.8789150296562
-60.6545381738744,-57.9623287340733
-60.8865130369811,-57.9941241011595
-51.3844284997312,-58.0363709548112
-59.8433365145197,-57.9920838184227
-59.2237829086395,-57.9740003337772
-62.2157799200941,-57.9010039202514
-57.3433712714296,-57.9206906998759
-55.0340737639243,-57.8918156763051
-56.1537434465768,-57.8450897647151
-64.8471847948118,-57.846730769127
-61.1769591463994,-57.9006147572417
-54.6894301009707,-58.0410204148626
-55.8952523476061,-58.014256968718
-52.6989556744145,-58.0257097788488
-57.8089991130997,-57.9507110724865
-56.0889691866103,-57.9928232553801
-53.210203333319,-57.9446986555515
-57.9992188342485,-57.9165846063066
-58.015264517767,-57.9705427822394
-57.162103664179,-57.9270397057633
-59.3793461163952,-57.9203552560803
-54.8222293708773,-57.8663369248841
-55.8314217867703,-57.7926735628392
-54.9477978930287,-57.7766113929766
-53.3292647298268,-57.7955828582413
-59.5701971952253,-57.7286238824832
-59.4469329358098,-57.7906369154244
-53.4181897125175,-57.8229310108188
-59.081349385257,-57.798421083812
-50.673373594205,-57.7851103403902
-56.1268098293546,-57.7269587968128
-64.428575463386,-57.7366775109096
-55.7586848809899,-57.7817652144457
-61.6919456720755,-57.7353546387541
-59.7186501547195,-57.7753794044752
-56.9583153138078,-57.8003825740606
-53.9639923400159,-57.8059840989654
-53.7152245606312,-57.7920555753084
-60.4404349966501,-57.753316579454
-62.9013227310007,-57.7095128884594
-52.9447923688848,-57.767762812045
-57.9170011558256,-57.6748267579172
-58.0015907262947,-57.6924661055481
-56.6899772079095,-57.719728273767
-56.3563300647295,-57.6648623412606
-61.2439764549763,-57.6154380549839
-58.9476876004944,-57.6244306150782
-55.7569361415191,-57.6598722601592
-51.8572621974128,-57.5870053675286
-52.8389950722345,-57.5541414009572
-57.4814262754568,-57.4528159673229
-55.4238052761378,-57.4827009664968
-53.9492649023585,-57.4896862801317
-56.1837298090159,-57.4435035052021
-58.5736139800246,-57.4601711998731
-57.380438931671,-57.4655457957332
-55.3110014488795,-57.4853390977305
-59.1704446147282,-57.448022096511
-54.1397639710822,-57.4384559121203
-62.4068179700498,-57.3536667443917
-57.5098123940106,-57.3575849488704
-56.7659742290627,-57.3802775360304
-58.3313894062173,-57.3537001547451
-62.1442800820847,-57.374403562552
-63.5904070112351,-57.4133072489807
-57.0211792714602,-57.436872016683
-54.7196052866068,-57.429266400286
-55.071313661451,-57.355340146501
-61.5718335337084,-57.3453456353511
-56.6134222312724,-57.3613919502857
-53.0781748498294,-57.3743037575432
-55.1005560078483,-57.3164675670191
-60.5642471614913,-57.3069305139117
-57.5423197463088,-57.3364754073808
-53.6733947581455,-57.3365568373974
-63.6645887970999,-57.3181775040444
-54.0593862034576,-57.4395132546809
-52.9100858283458,-57.413432188887
-59.2084184117643,-57.4065753594325
-60.0786213682957,-57.4293379057275
-53.7471042899704,-57.4575353449204
-55.2941518212104,-57.3643555035833
-52.2561231026438,-57.2869670448479
-66.6993360199931,-57.1643260731531
-58.8497088579899,-57.2839726921544
-59.3220783893527,-57.3623327952179
-51.0600146574127,-57.3802482307562
-62.9150604503262,-57.3762380786505
-60.1832916508965,-57.4088233878823
-60.6920885817221,-57.381941297555
-57.7965074544651,-57.4805797101056
-59.9238644633421,-57.498683864844
-54.1691744848102,-57.4958578312934
-50.2870384919113,-57.4387636470951
-56.1057232275258,-57.3612806739251
-56.9540389911464,-57.2783646548786
-53.0566323317003,-57.2858032054634
-61.9622703994021,-57.2659787561879
-52.3571267752457,-57.3678802894919
-52.2598736123064,-57.3062181391573
-59.7152419719909,-57.202212413745
-50.793027218262,-57.1928194517261
-64.0232833851243,-57.0918845935389
-59.0289524423565,-57.2182731423929
-53.3195294268079,-57.2101293016712
-55.3436182099258,-57.1510867668529
-56.5051663459543,-57.0823651497512
