scores
-81.8909756685381
-81.3123226029188
-77.9283887664328
-81.3123226029188
-77.9283887664328
-72.5313742911393
-73.8862181438224
-74.2582757612312
-74.6428641854833
-72.9420525957819
-81.9822154137585
-79.4402426042553
-71.7226032770812
-78.7825438515261
-77.8727945615507
-77.6266269484721
-77.9707978754933
-76.4675025509919
-78.8015561024652
-73.0380738120934
-75.2689916682078
-71.4593457890931
-76.7833750262555
-75.3318506397117
-75.5222681843532
-72.9945717596238
-72.3209186110573
-75.0597212867261
-72.1462572751691
-74.4104415981693
-71.8835995121176
-70.9330531567214
-74.7630348368022
-69.7163630026708
-70.4899686905023
-73.8299179004466
-72.4854482065165
-70.1679774770803
-70.3079800816732
-72.3087739471339
-72.7322565204642
-70.5517297676929
-71.9590790167072
-74.5853079368569
-72.137449754728
-70.8543801861984
-75.3257482250411
-71.0265271862932
-70.7658860757664
-72.5250665937652
-69.170694353807
-73.6010569860574
-70.9766261197554
-71.6790605453225
-71.7952044220053
-72.5651377425492
-69.297487760944
-71.8798583837566
-73.9795919984765
-70.3039916643819
-69.0943575033662
-72.352738259948
-63.7025243047067
-56.3414940814786
-52.740269960739
-55.6030723026789
-60.0533690105449
-61.2857914136184
-60.2349396756188
-59.6000480221154
-56.7129537125919
-63.3400338194901
-65.5004329934087
-61.9293073304387
-72.0397777390931
-65.0108836066021
-64.565388295765
-63.932836965905
-60.3405552381191
-65.1554548534545
-65.2239050609298
-67.8758795215755
-54.3013402922123
-67.9944844634729
-58.4629568627884
-63.3333776199511
-62.8251005480098
-56.5359739188075
-61.8000102065774
-62.1032067553341
-58.8829254867727
-61.5656136942601
-67.2599953366546
-59.9136763067904
-58.5395874525301
-60.6273063600873
-61.009125244702
-64.7610490285577
-54.6120198631269
-62.8339329483604
-65.135378918115
-61.692029075663
-62.0650440681736
-64.7772523206345
-63.1049098267163
-63.4687152448253
-62.4600953833113
-55.8337930993398
-62.0836038456981
-62.0788239667444
-54.5470538541385
-57.7202669021452
-65.2324725023554
-60.4953503771014
-53.3365919779558
-61.0410823075125
-57.2751251484102
-62.0213893429141
-60.5687404731368
-63.6623259005393
-61.9831904211319
-58.051837094126
-62.9760713605074
-57.0417299963186
-57.8341040506989
-55.9415360391107
-59.3709256219046
-58.2788394912408
-63.0704535014381
-55.1157876959951
-58.336350419639
-61.6061839335487
-56.6766403581241
-55.0087211831703
-52.6557356330922
-55.3422889822745
-57.6768425415065
-56.3959823676253
-56.0914850960051
-54.1504341519704
-60.1907868011204
-51.5457937737114
-53.1538164750362
-57.2687996599805
-54.9885584632588
-55.8477831593621
-53.9647442152266
-55.5437867534834
-55.6994352680324
-54.7540046410569
-52.0444657545926
-57.169148563328
-58.1098472445798
-57.027781507022
-56.8313599462064
-54.3509541814452
-58.3090915742215
-59.9466494713672
-57.7986140212806
-58.7600514552346
-59.4306000317506
-55.447227152171
-57.6083483329729
-55.9159529744546
-56.0808578245171
-57.7720821315756
-54.5386366881967
-56.4567997063729
-55.2434446480479
-57.4200621733714
-60.7347300350321
-59.4502424417123
-56.7791141655579
-59.3908113745009
-54.2930217111775
-58.4560814030792
-58.8532489571145
-60.6325894685256
-65.8627758179656
-59.4437455158691
-65.1374716491999
-59.5135672073704
-57.0797682481366
-60.2400940285016
-55.3549960684089
-54.5315086406082
-53.4145542416504
-56.3804906123463
-52.682134589116
-54.6963971662057
-55.4774782601726
-57.1402274453835
-55.3712031079589
-57.4469401786142
-56.4416222182839
-69.7312334649015
-55.9282277647489
-51.5633249540694
-56.0865509912275
-55.9099466804741
-55.2939736219398
-53.0074925099744
-56.0868807885741
-53.2163453547353
-53.441573788091
-58.7524088156451
-59.0485253710228
-57.1695355387624
-55.7535529117881
-55.8384694717145
-56.5408363114073
-55.6000601410111
-57.1395489346421
-53.3877587403484
-55.4671444071775
-55.9371308243404
-58.2485071223476
-56.8618862932589
-57.2654974567935
-53.8867805273485
-51.7732709438992
-55.6281577688172
-57.081843246451
-54.1583692906234
-52.5164399248556
-53.1731228495407
-55.3295326477242
-52.3705516342558
-53.7105648265732
-54.4924143615845
-51.1238547268601
-54.3677963037318
-54.7970968132411
-54.5367275576927
-51.9262910185638
-52.2997755806037
-54.8038959966561
-55.5139257958318
-53.7884347945612
-54.5943264172169
-56.5410513662848
-55.852604542612
-54.0372247837093
-50.973544009984
-53.6382010146958
-56.1533513809772
-54.8773163247741
-56.2128339877491
-52.1008383975158
-53.8447227322272
-54.0636127917782
-52.6266436200429
-52.3804403888
-54.5281184331366
-54.8699307040594
-54.8114922087093
-50.5850636595965
-52.9434163475652
-55.2370771045609
-50.9521565030736
-50.6153237862629
-53.6468087924635
-53.3912909591228
-52.9179594119781
-56.8271394659774
-51.66861445367
-53.3195627841435
-52.1571165528685
-51.0016022472205
-52.951477924056
-53.2617637515809
-52.7191908753346
-53.0610028089436
-51.7975179980824
-52.5984413202267
-52.6232106557353
-50.9408840230171
-51.2546432122796
-52.3084086812027
-52.7475425746384
-52.2578350531579
-50.8607490875593
-52.7711584852187
-51.5463512589144
-50.9363786466086
-54.7628839778453
-52.1192318502318
-52.3057108777692
-50.9353575367383
-54.8597830351354
-51.8750032363062
-52.1147822961794
-52.1372345291174
-52.2632833093718
-51.4059123498176
-53.562820706366
-51.3234877500661
-52.3065859188778
-51.6489308489683
-54.5184958546216
-51.2683798810434
-52.1977576401263
-55.8313132974479
-53.2965619934582
-52.850948429104
-53.2170227952268
-51.8201892530533
-51.9021984212824
-52.2686049350013
-49.2751729780719
-52.5637302257066
-51.5144796139594
-55.1969624010363
-52.0527814711887
-51.7317948625049
-52.8925735741936
-53.9071095371409
-51.6515978657026
-52.490572200712
-50.9424661058564
-55.2295434650194
-52.5160158962038
-54.6060812426845
-50.5111100422414
-52.4149840053302
-52.6019682241674
-50.67457770292
-51.3345128106119
-52.6381335595846
-52.2241819651138
-51.0100100089053
-51.4082838506526
-52.9085223044159
-51.5303005777191
-51.8989359937271
-50.2453817169131
-48.908208438758
-54.2545638021696
-50.6343892797258
-51.1636583329738
-53.5685275684765
-54.2509587548277
-52.0015866910507
-51.5392840287454
-50.3648907196005
-53.3027255091613
-50.3856882631861
-50.9027197594939
-54.1621035021959
-50.3498013270028
-52.5281808097584
-52.5448211610243
-51.5187914156113
-52.6993089386729
-52.546232825029
-54.0913229364176
-53.5391635001738
-53.002318263637
-54.5723967762701
-52.9303504438254
-54.3367678680027
-50.5918458018842
-53.0323491463856
-56.1780557405338
-50.7051770727398
-53.9537852476287
-52.9213227357953
-56.0633767761774
-50.8048687452307
-54.5293214507288
-55.3302931320233
-52.7897429895363
-52.4520114828024
-49.832193768165
-51.2585658522371
-53.1900767270128
-50.9997770622955
-54.2164388280027
-56.3332779172385
-54.9664245084584
-57.0399604696009
-53.5532651021431
-53.8535187301394
-52.2615290195838
-50.1097651751673
-49.8139179086009
-51.2399781399139
-49.1330536016443
-54.285377910547
-50.3275639910719
-51.4898624717775
-57.2661765127881
-49.4654386212379
-49.97169590413
-52.0454554069791
-50.6040824081671
-52.1451205776142
-51.0338127080739
-50.3946340485096
-57.0604325280415
-57.4727084944092
-54.4614275116517
-50.8616063576981
-53.6550774762194
-50.8150236010747
-52.5016168276516
-55.4362905006851
-57.6948316882748
-60.7765210700934
-60.1897433746252
-51.0314647594042
-54.4357008893495
-51.0351809020093
-54.3051265159679
-50.6359413723838
-53.9306157272862
-51.6479522979028
-60.2305088906667
-51.8424008930844
-60.0109157716885
-53.7174130759812
-56.3667962702165
-50.9523024046862
-53.6399328762933
-52.662000691382
-53.1857537022752
-50.4541597204029
-58.7135814643171
-53.6367243337155
-55.7552739764042
-51.3783750921284
-52.1350666245096
-57.1351195166831
-51.3997711116028
-54.7342931959034
-48.1788174684276
-52.3989912455169
-55.0998726830864
-50.8754180004583
-52.6271312822196
-55.7891436739615
-60.6888610938694
-54.9618441395866
-53.1928995208241
-56.5911773203668
-52.4583335422453
-52.8731027329139
-55.8171578436513
-56.6502580662306
-51.2558690693745
-54.8049226137758
-54.3440721185779
-55.1136064635671
-55.0991590653965
-59.6003939734083
-58.2489088642773
-56.2797612049331
-49.5504937974421
-56.932360122532
-54.9220136755206
-51.7154057706215
-53.497130215076
-51.1737002108891
-57.4048037138412
-57.123909716185
-54.9390518797868
-51.2687545528035
-50.5852237203161
-54.9164295706773
-62.3311931170979
-51.0752153162511
-50.6658724483913
-54.5735806318178
-53.9925339422292
-59.979249676603
-49.7793664896578
-55.012205061134
-56.1155319220272
-53.4604911197727
-50.921329802295
-58.3637315281851
-50.9135801539077
-54.1054435145397
-54.6609944052886
-53.6876644081085
-51.9428993240201
-55.8508768797858
-58.2487787931591
-50.0972062642469
-59.6418169631985
-53.0507242580459
-49.9913957953126
-49.9356806544282
-49.8801343766409
-49.8764748521758
-51.5831316505715
-56.2258802729497
-49.8493845744273
-52.1840927292288
-53.0607397877859
-51.0232993872098
-51.4055520080469
-58.423525394647
-52.0644836509508
-53.273484374523
-49.0277905320382
-50.0783774625344
-54.7825686172939
-51.188491521403
-53.3579097962922
-52.9620489376037
-58.7890316554655
-54.9498932655846
-50.1714168220166
-54.0045286725776
-52.9841490027124
-52.7132750861538
-58.818867355508
-53.4617460485959
-54.543681424887
-48.0221621438975
-51.0019820780637
-52.1151730202461
-53.1283478949502
-55.3425083839415
-50.1629538778582
-55.4161908940649
-56.318434464404
-51.8409700888597
-51.1647449788721
-49.7137974637964
-49.5123908100934
-51.5064641826513
-50.4750495481601
-51.7708619131806
-53.1753045864485
-49.0851763940678
-49.0504397266221
-50.9626559829512
-51.3419827070771
-53.6225973390973
-51.8265105323866
-50.7599883333695
-51.129500036828
-56.5741859531818
-51.099405441347
-50.2869365358366
-54.3367554736235
-49.9276387562564
-52.0470627033596
-50.4931608223536
-54.041848859564
-53.7363500473565
-49.1353883555262
-51.7155603892397
-49.6890639540133
-52.7776761040509
-49.7829159114808
-49.8941373731638
-54.3042419472363
-52.5861427707127
-50.4758172068916
-49.1367196917489
-51.0354763643887
-56.4665750664877
-51.2998274457497
-49.3126302328721
-50.5200160443165
-50.6305926518403
-50.4345903734451
-55.1270427415949
-49.7995385162931
-52.4222847229538
-47.2774874567882
-52.7044331889103
-49.2935501399234
-54.149845010992
-55.694929451215
-56.8157566593014
-51.1451352536934
-55.2622809516193
-47.5467885211418
-52.0896882216151
-50.1427324873382
-54.7665710670891
-53.4609517917703
-53.2593821520758
-49.7242396999736
-50.348992127452
-51.8601664880372
-55.0631218563454
-54.778279289758
-49.4881248263953
-50.5168311901434
-52.3016246377921
-52.0026380637352
-59.0175393547799
-56.1859847249554
-50.4712355862055
-52.4595916755511
-52.2242946209605
-54.7445226039188
-55.1659257594237
-58.1348386364852
-51.0847949681825
-52.0967292186103
-53.7512038633638
-58.0944634843164
-51.2096171997516
-53.6867308221769
-50.319864427271
-49.0093837130823
-50.9485627721262
-49.2587736824557
-50.3118898802129
-51.3810586969372
-48.8870263342732
-52.944001833923
-49.9679306191188
-52.2209269170277
-50.0153419961401
-50.4821167692024
-52.6547768623816
-54.981724621926
-51.1234208509787
-55.7639056977274
-51.503416227286
-51.0244865157083
-50.852574531849
-49.4921514989836
-49.9096560884359
-53.0226799507517
-53.0872090326595
-49.4181636414704
-49.0369812733247
-50.298678665082
-49.4801327497186
-58.7156303231853
-50.3765805729917
-50.3258855863057
-50.8303410946933
-50.2429923605713
-49.7594475158544
-52.195542756774
-53.6350415261173
-53.5157761487515
-53.5724810639542
-54.3756746349641
-53.382438840638
-55.8511699986592
-52.1323586003652
-53.3176095950837
-52.6244384079293
-52.7785989647662
-51.3657664147137
-52.5649228514782
-50.1535617945484
-54.8373729922413
-53.7378465535358
-53.6423858784326
-52.6249593536342
-54.3499177291085
-51.3487187853891
-58.6326833459799
-51.1524454969458
-56.3890829846326
-51.7474935577626
-56.475262881833
-50.9247715039811
-49.9987680791214
-54.326821545931
-56.3641198025551
-50.9703303375284
-50.6362805103215
-52.7122758996888
-51.0446754059103
-53.7069763886744
-56.1096346617619
-53.1142150763619
-54.9481048940776
-59.4658961841527
-51.3341988288344
-53.0132996244146
-54.6531333934706
-50.315210735203
-49.622649194295
-59.8908567967091
-56.3886161655308
-54.9469022729893
-51.469614930401
-54.5669881748488
-55.7755045077755
-53.2201145197462
-51.6762885250093
-52.953008260227
-55.2919502284283
-55.8005431925281
-54.7750054696101
-53.2768307407829
-52.9584479365561
-49.6872533674186
-51.4059895152242
-55.041908894498
-55.6812600711739
-49.1862008057331
-54.24855812238
-56.5431074507019
-53.9008083173603
-52.5816394069114
-53.9399833827589
-51.9540738016354
-56.69885601713
-52.0761145817807
-54.0379871283533
-54.6184160419036
-52.4136076013475
-53.6109032702809
-53.3155171846855
-53.125534193315
-53.7064836075701
-54.5288738901788
-50.9968032935621
-49.953573947045
-48.3526265018541
-51.2619404060294
-51.1323496961427
-52.5720156351064
-56.2916782643415
-51.598402508586
-51.8539425815604
-51.8427600550464
-61.4330559684645
-53.1963283460445
-52.6784209561036
-55.6598146273009
-54.9421123069104
-56.7784793402807
-51.795463832891
-57.6049035604529
-50.2674783984036
-49.3664288204891
-57.3717671593915
-54.5863478042407
-52.5921588084961
-62.3853839279765
-52.7321827475826
-52.1926703914457
-59.3773478728719
-51.7307917206799
-51.6176887251515
-51.9344184726623
-58.6595314564279
-58.2243067037487
-55.3587539496633
-58.3157303768595
-54.4305296753164
-55.0149377046532
-57.6299301175538
-57.6893386682446
-51.1236242106734
-56.2832326447082
-54.31755998099
-51.5124959956462
-57.7163270167973
-52.1871523837403
-53.1733592800348
-58.6367330172531
-61.2287517435658
-56.8107916086037
-57.598238420073
-57.7187790875779
-50.7514559757905
-54.6437368968382
-57.1794890445045
-58.3960292578874
-56.318344586985
-49.5979058839484
-56.7475686923181
-55.2449279138423
-54.4182079456884
-54.1804006067906
-54.96994338488
-55.6047977706354
-60.179549146132
-56.2161166723624
-55.9899944951474
-57.081250200691
-55.3222054659108
-60.4424305179925
-55.5672313406167
-51.646957107102
-52.8903692736001
-57.0862357708345
-53.2692031555078
-55.1352054362561
-51.6740978622837
-55.1201270410153
-57.4592200623766
-52.8929201320017
-51.5933632678091
-51.2592834302988
-53.9733665215274
-49.9286210750824
-56.391897175262
-54.5043127777444
-50.7955160688636
-56.6517291571457
-58.0126074387224
-55.8973371464703
-55.4650804104936
-56.1798794922441
-51.8695378207239
-49.6231986392263
-53.7192708300309
-55.2707465775934
-53.9560519519905
-52.1783718213729
-55.9953355515191
-50.2762091568266
-56.6980846571809
-53.9778999413832
-55.9591475933716
-56.7663407105944
-53.3976640933595
-54.9408546794669
-49.8522183869641
-52.4262532165859
-56.3392590037808
-50.1307867260406
-53.9717643790644
-55.3908468512796
-58.2281476271724
-57.3086636535121
-52.6314335697248
-54.9046833332401
-49.687105857816
-52.8470645785019
-60.6311300558498
-52.7205814882898
-55.9972738955965
-54.3596821385829
-58.2821899136107
-53.0838155155999
-60.2392924423408
-60.1936112557192
-51.1255575559898
-52.6785274215658
-55.256152544331
-55.9631523937445
-51.6310835230261
-56.3344194954726
-52.3669368742439
-54.7571106622343
-51.8736333569466
-51.7074459173099
-56.7920932118282
-59.4586163348981
-52.2775407326389
-61.8230307376637
-52.7762894857936
-53.1004037681715
-56.7085525552527
-50.3959346708534
-52.7819079668904
-53.1855707308618
-59.2940561926214
-56.9522455639559
-57.9765625888472
-58.2288328159499
-55.1640329009579
-56.4726000968433
-58.4058441990187
-58.047457093833
-58.5782771469589
-53.1242486993485
-56.2727589421178
-56.1872580670334
-50.6742100136474
-53.6808021635118
-63.4484529974851
-55.9727913298392
-60.354251895305
-54.1949464006858
-55.2442311575555
-63.1979526760636
-56.1281598657105
-56.6795619414379
-53.851351219401
-60.8025037407626
-57.5989960034582
-57.6075472302553
-55.3779716907789
-59.2138884676919
-57.0460769912686
-56.1618217723476
-62.2715874546636
-59.0889784319938
-53.6424084751795
-53.9264224120592
-57.7537678453916
-56.3367174770567
-56.6211968072719
-58.6341603450986
-62.2963531174138
-62.3465011632404
-58.5227633909372
-52.4916222430817
-55.0605065837606
-61.1597490412851
-54.386027141425
-53.6032087140681
-55.6454465982023
-58.9140286237353
-57.4288982084388
-58.3392365263135
-49.9237746558959
-59.4077748704036
-65.8845997417929
-52.4006005155332
-54.013328552921
-59.5508059152759
-58.0074267234129
-58.1073077950719
-58.5677677990856
-57.1933631816844
-55.3305276594373
-53.4840774673455
-53.8592944882574
-54.9674974726625
-59.0536499076963
-57.116558333431
-61.6695671561077
-57.8191811922559
-59.6718079149953
-62.2922135607655
-54.6449723342783
-53.6802325759669
-59.5703713806767
-62.7321095089608
-62.2887241204931
-60.9690798426883
-57.6879400614553
-61.0455241618561
-56.4922675712666
-56.914116078415
-51.2636415062922
-54.4792282476489
-54.6765678342272
-59.2398003011397
