,scores,avg_score
150,-174.42188405958623,-138.79506041701853
151,-179.13076306458666,-139.18980480382004
152,-178.3676276567129,-139.61412048063372
153,-168.758487989329,-140.0976346582819
154,-166.52987730204933,-140.45450374378652
155,-172.91005959552095,-140.8150997275915
156,-158.08518650692596,-141.17769953733256
157,-170.501587895863,-141.55041049792322
158,-161.14743210371387,-141.8693172893136
159,-182.78023510330223,-142.18149647509418
160,-169.57310483317374,-142.5724709945766
161,-160.61702873339914,-143.02031640254145
162,-168.37820447932236,-143.38909308288032
163,-156.7205538581633,-143.73747490053327
164,-168.86797545338578,-144.02695675984782
165,-168.8959711598966,-144.47922484493668
166,-159.84362606251233,-144.75946613172505
167,-180.84834957108058,-144.92659899824457
168,-163.0229663468152,-145.44412257690257
169,-177.93060006680372,-145.74256044753452
170,-167.94723732569423,-146.24052399983017
171,-159.96447674236623,-146.66678718860624
172,-172.15890625291877,-146.90065972596622
173,-174.06280979775823,-147.25525685602688
174,-179.56910711273662,-147.66098034535275
175,-174.10195277582307,-148.10306062859635
176,-176.3200780231264,-148.51772501788588
177,-163.63863381434865,-148.9290612433463
178,-167.56017441814774,-149.26262249428325
179,-168.61512907578444,-149.56240593516094
180,-168.05213386250196,-149.9070755482322
181,-166.5356832056975,-150.22933721472702
182,-165.03059749053836,-150.57995079960995
183,-179.95801668663842,-150.92085435478688
184,-177.31153736791111,-151.37054704064616
185,-164.5700797123179,-151.80681159355217
186,-179.6140831839705,-152.1032013754209
187,-162.16948181370967,-152.60968874123367
188,-171.0872414446851,-152.92601622418115
189,-181.324287336968,-153.2614389061096
190,-176.45952539421978,-153.82101950361505
191,-163.32610373628066,-154.28537442275803
192,-174.09645767256458,-154.64110303227312
193,-163.16638129805472,-155.06760582227645
194,-214.61446806374698,-155.43489006998237
195,-216.92106041247774,-156.2445010133141
196,-222.3465418109066,-157.03940444162336
197,-215.0254700678699,-158.001441848892
198,-208.41797006286748,-158.84999825570057
199,-195.32776789855353,-159.56065492367833
200,-197.98730971195045,-160.236297627653
201,-204.99066696562994,-160.8968590056009
202,-192.42834860065318,-161.6590261919213
203,-180.40821375380705,-162.2723707832061
204,-196.6540394040046,-162.8137432579225
205,-174.76119698301312,-163.4705466445471
206,-149.4274626402446,-163.87511441901853
207,-142.75860263904002,-164.00350474854014
208,-133.20244278187863,-164.14289004947807
209,-127.83238631382788,-164.1981937253098
210,-123.23283218057809,-164.19414805856673
211,-118.26324003900102,-164.02248437723875
212,-120.6872339842405,-163.84460712495758
213,-107.5096678691553,-163.75889104175062
214,-101.04432490398857,-163.55668206739892
215,-118.42913338390102,-163.1957883957284
216,-99.30853548790454,-162.92656937311477
217,-98.77027281981162,-162.50521354312372
218,-112.12976343788367,-162.31286626255704
219,-106.45547043596699,-162.0644867208762
220,-107.54739546863996,-161.90555129621336
221,-114.97836775350774,-161.67913704919124
222,-107.9447059113251,-161.57729362151747
223,-115.38893021393127,-161.25124936628782
224,-111.96844823963156,-161.06465784049544
225,-108.33276550490646,-160.89085187011997
226,-114.63441615518657,-160.63668681422084
227,-108.75538739459235,-160.4714429663484
228,-124.43158309276058,-160.26811243829536
229,-115.14660817510737,-160.15025702699552
230,-113.897698676419,-159.8906114507431
231,-116.71053308129557,-159.75747145556875
232,-119.71320514075676,-159.5824003359318
233,-116.40899230279479,-159.49169426841758
234,-116.41179698901401,-159.36872274021027
235,-121.08562656775267,-159.22560366913328
236,-115.61855767799337,-159.0805003710319
237,-119.88469572080727,-158.43204262901776
238,-115.64092152940344,-157.71847870695862
239,-113.02051633109753,-157.09858519742087
240,-110.08822833534346,-156.45660949011187
241,-114.56904464126168,-155.5926499235188
242,-115.12192974269274,-154.97958425456147
243,-116.33277038129904,-154.2460408599889
244,-120.12372424104223,-153.4303768905516
245,-109.58242966347676,-152.81675956205777
246,-109.48631299725416,-152.1767260825131
247,-115.39429792631915,-151.4945871016428
248,-112.14247147117423,-150.99067520814506
249,-121.9397840743318,-150.48304314863273
250,-120.81025042382419,-150.05208205440925
251,-116.2806769385441,-149.51596571805166
252,-117.45353388875384,-148.8874648567912
253,-116.29702483969596,-148.2783239191116
254,-111.29773275289178,-147.75370928761532
255,-114.70154416436013,-147.20138784212372
256,-118.18228304601244,-146.6193026878121
257,-114.67027960789389,-146.22027365320298
258,-125.69405607974677,-145.6619605703233
259,-105.7334047719467,-145.30742681008363
260,-107.29146225748853,-144.53695850677005
261,-127.02995215666184,-143.9141420810132
262,-117.64526108788044,-143.57827131524584
263,-116.8393138223959,-143.0709418813314
264,-116.60046440710656,-142.67212948097372
265,-113.73339081497316,-142.14945437051097
266,-115.96676509897377,-141.59782856706173
267,-113.57781719257375,-141.15905995742636
268,-111.02728630876337,-140.4863546336413
269,-114.22049137514249,-139.96639783326077
270,-116.2953420089309,-139.32929674634414
271,-115.98411764331414,-138.8127777931765
272,-111.42847584946092,-138.372974202186
273,-116.37383340900081,-137.76566989815143
274,-108.99893862903136,-137.18878013426385
275,-117.74492221641532,-136.48307844942678
276,-112.25783448882109,-135.9195081438327
277,-107.48436255263027,-135.27888570848964
278,-111.3356548182526,-134.71734299587246
279,-109.01743731965834,-134.15509779987352
280,-116.80067854787504,-133.55912088231224
281,-109.13005650897571,-133.046606329166
282,-112.10887532416461,-132.47255006219876
283,-103.30195346929816,-131.943332840535
284,-118.31380751218416,-131.1767722083616
285,-118.7718522205636,-130.58679490980433
286,-121.28922865749571,-130.1288126348868
287,-112.93109185819557,-129.54556408962205
