,scores,avg_score
134,-107.55525619119487,-118.04631116028591
135,-99.96212109720594,-117.74791367386632
136,-117.39148888969737,-117.50002031476231
137,-106.10182289628881,-117.40221863008205
138,-112.02642863234067,-117.12454400481838
139,-118.36165951666281,-116.82944112949144
140,-111.01286452769361,-116.77719102088022
141,-113.48799221092216,-116.58394081116161
142,-108.81268585472428,-116.41995434964024
143,-112.18174688639044,-116.15667424920535
144,-103.5402010543948,-115.99228260987256
145,-110.85134896883244,-115.691420268489
146,-106.05065930837489,-115.49251400296227
147,-118.08281453949081,-115.11377742451822
148,-111.11766791104053,-115.00689714433422
149,-112.44618939497985,-114.83563799051711
150,-106.17508495462947,-114.67269177840627
151,-113.36728584661473,-114.46583920620094
152,-124.65632381119029,-114.20190662756104
153,-119.0054702458501,-114.00495414500658
154,-115.71729470222868,-113.79864529010763
155,-114.40007470737577,-113.63429251218791
156,-126.13452018738242,-113.43401693024614
157,-112.37597252859017,-113.41500987511421
158,-116.38929694724179,-113.20333424025338
159,-112.6022342695944,-113.03453543690894
160,-119.22370937466839,-112.65565247124285
161,-109.31689082767086,-112.46374883199283
162,-120.82196087580627,-112.17384833112439
163,-122.56081835496859,-112.09420173522386
164,-115.88171025660915,-112.2535143000119
165,-118.41088387363976,-112.22426291015617
166,-112.8340925345733,-112.24664276260457
167,-112.02261157201531,-112.13658545256703
168,-108.93454300944063,-112.17033666489534
169,-113.28160466175247,-112.15395887640229
170,-106.64114165154193,-112.24222269969688
171,-109.53456951903757,-112.17778820564229
172,-114.94769011867044,-112.01251406662942
173,-99.78321778251231,-111.97713316210611
174,-102.17833084724664,-111.86346491645062
175,-107.20799933639884,-111.77592221156554
176,-108.34702836256594,-111.81947867748676
177,-102.0879345191185,-111.73870423638296
178,-118.10320840113677,-111.72594347820178
179,-112.19789346498166,-111.7687556586777
180,-106.88861074448921,-111.76692365871322
181,-106.77040895668533,-111.6607696065661
182,-115.6392049473753,-111.63293815496652
183,-118.83142715897152,-111.64271886643456
184,-115.76742512490407,-111.73531696656879
185,-112.17844913860208,-111.84196637818539
186,-111.3248729584316,-111.80173990765293
187,-110.39796103237538,-111.84929517983969
188,-112.58565074665506,-111.82740019663132
189,-109.56058569361784,-111.84956165414157
190,-115.84377470201747,-111.87244910137822
191,-114.68856309878339,-111.94093704143762
192,-113.07437820632428,-112.01867526337539
193,-121.88449361677324,-111.98266221277787
194,-112.76018252106343,-112.1091152860679
195,-121.98358174221387,-112.07393904184458
196,-115.15119478528483,-112.14827841873772
197,-113.95646151642053,-112.27442637085792
198,-115.1476154114666,-112.29843308126335
199,-118.73479046044875,-112.30578380229717
200,-115.84776911418012,-112.39698519037432
201,-120.61070847678073,-112.5211899187371
202,-111.56345816462425,-112.65202020049983
203,-124.67973696242669,-112.73368043262354
204,-115.53265616356884,-112.89664326136497
205,-108.93741565548098,-112.90356894199562
206,-111.43199280417412,-112.90178666221158
207,-112.80212755378334,-112.8897656973558
208,-119.69932769365175,-112.92835850264274
209,-126.88619730027509,-113.04481890897354
210,-124.60712595150905,-113.21958380855172
211,-110.9265808211151,-113.22177410913551
212,-126.4019129583413,-113.14654577461936
213,-125.70695346281879,-113.29345064626042
214,-112.97569751644937,-113.41322189749097
215,-116.17778834341424,-113.36520484778747
216,-112.62953204872193,-113.27034404671608
217,-116.77593321703493,-113.17098408671549
218,-128.37583743228745,-113.33069240699032
219,-121.84116658516588,-113.48754287108706
220,-117.73724027438602,-113.71053973984836
221,-122.86666900865256,-113.75902124398934
222,-120.89200099387773,-113.8962804405319
223,-113.79007351747106,-113.96836341003196
224,-111.00247505204163,-113.96787370064904
225,-115.2476414488726,-114.01983554812709
226,-115.27753970010863,-114.05443113052421
227,-108.3297230230825,-114.10105624140431
228,-124.66269186012542,-114.09073771132722
229,-128.901576475225,-114.18985330655102
230,-117.07143976003753,-114.26577903876154
231,-108.60000100184858,-114.41672208235741
232,-128.56681349349378,-114.34880451519224
233,-110.38139012072241,-114.54768718436058
234,-104.07131524152709,-114.55031171943939
235,-109.80389138722514,-114.51547230994272
236,-102.54078109743351,-114.61389001284292
237,-96.03541384011646,-114.46538293492031
238,-87.72720118743489,-114.36471884435856
239,-89.07374599966705,-114.12172656990951
240,-93.94975954450892,-113.82884743473954
241,-104.89257862754566,-113.6582163849077
242,-98.5500687948709,-113.57226224907392
243,-103.86803884760768,-113.46963607847539
244,-105.32280531094892,-113.38649899808756
245,-96.55752597477863,-113.4043250406531
246,-101.56236130858147,-113.26138681071258
247,-105.78646172606055,-113.21650383071463
248,-107.83558135450136,-113.09354030258034
249,-104.12512858810133,-113.06071943701494
250,-96.21128369284769,-112.97750882894616
251,-101.77033458264432,-112.87787081632834
252,-109.19002190102648,-112.76190130368866
253,-95.35216232074578,-112.607238284587
254,-106.48663976126383,-112.37070520533594
255,-96.10669314294931,-112.27839865592631
256,-97.5289936923099,-112.09546484028202
257,-111.17605636292488,-111.80940957533132
258,-96.90792488927978,-111.79741041367464
259,-101.34355846558056,-111.60259669309504
260,-98.80916548977505,-111.4900099350549
261,-99.79107413614005,-111.28586449620596
262,-110.5140639834196,-111.19060632929065
263,-104.22645708674084,-111.08752736036676
264,-103.63573389385274,-110.9041837476845
265,-97.59236266166909,-110.78172398405694
266,-106.9514310708914,-110.57353877193725
267,-95.29875969969869,-110.51471215730042
268,-105.21957171375705,-110.34747363857727
269,-101.0260410439696,-110.31032392562044
270,-112.82533770541463,-110.18776828944259
271,-107.71378911794521,-110.24961024998133
272,-96.20688786139898,-110.23140244597037
273,-104.03129160123639,-110.04399442339769
274,-106.1661382587846,-110.08647516158493
275,-102.94819980144175,-110.1263532357003
276,-103.34803467761158,-110.08375524035074
277,-106.15018456104711,-110.0337653035012
278,-111.06145677307077,-110.07438780392047
279,-101.62375996936677,-110.00397028763982
280,-106.65705018965565,-109.89822895268368
281,-105.18791423872509,-109.89591334713532
282,-111.06490985697215,-109.88008839995571
283,-113.67868337670708,-109.83434544905168
284,-108.08230499485671,-109.78281801122904
285,-107.02254743615025,-109.70596680992858
286,-105.48520853354897,-109.65440779290405
287,-105.53067499390126,-109.59601114865525
288,-104.4868882034499,-109.5473382882705
289,-101.55683754686811,-109.46635066283845
290,-113.41057667965207,-109.38631318137095
291,-97.49299021723812,-109.3619812011473
292,-110.29635956953508,-109.19002547233185
293,-100.62465576415255,-109.16224528596396
294,-97.13493653245985,-108.94964690743778
295,-104.1468614039004,-108.79339444755173
296,-98.94938693699626,-108.61502724416857
297,-105.75499956529359,-108.45300916568571
298,-106.52838274309556,-108.37099454617444
299,-105.58022254599643,-108.28480221949071
300,-102.86947347190173,-108.15325654034618
301,-106.02517349591622,-108.02347358392339
302,-100.9584941193844,-107.87761823411475
303,-106.86517311044702,-107.77156859366234
304,-110.98579708650857,-107.59342295514256
305,-104.09042203190431,-107.54795436437196
306,-110.68735296465145,-107.4994844281362
307,-132.9734248465327,-107.49203802974097
308,-110.7619726320885,-107.69375100266845
309,-107.86495698281394,-107.60437745205282
310,-117.03016640248516,-107.4141650488782
311,-107.84806029714646,-107.33839545338795
312,-121.89690977029674,-107.30761024814828
313,-103.13690611549877,-107.26256021626783
314,-98.7926642336192,-107.03685974279466
315,-116.74966895352541,-106.89502940996634
316,-109.46913477377979,-106.90074821606746
317,-104.23133732850546,-106.86914424331802
318,-106.82715019903713,-106.74369828443272
319,-112.49482207973882,-106.52821141210023
320,-102.80911316171901,-106.43474796704596
321,-112.08785219809624,-106.2854666959193
322,-108.32112704343453,-106.17767852781373
323,-117.25867459711296,-106.05196978830931
324,-106.35732047977237,-106.0866557991057
325,-117.08665219260686,-106.04020425338304
326,-116.13788200118162,-106.05859436082036
327,-112.07645716411766,-106.0671977838311
328,-103.6947905663213,-106.10466512524144
329,-120.07109005015266,-105.89498611230343
330,-119.48607575605038,-105.80668124805268
331,-109.93808014317221,-105.83082760801283
332,-125.79227579383948,-105.84420839942607
333,-108.4312426330144,-105.81646302242953
334,-114.7388565371285,-105.79696154755244
335,-101.9963589805987,-105.90363696050845
336,-112.79205444523069,-105.82556163644217
337,-119.29779729069806,-105.92807436992015
338,-103.36949920610176,-106.16069820442597
339,-114.25905016692673,-106.3171211846126
340,-101.43779110203702,-106.5689742262852
341,-99.9384937857658,-106.64385454186049
342,-106.98004865872123,-106.59431369344271
343,-101.69879460295212,-106.67861349208123
344,-115.27591517504663,-106.65692104963466
345,-93.92454766158306,-106.75645214827564
346,-97.69017348263114,-106.73012236514367
347,-113.63733914943688,-106.69140048688416
348,-105.72244647547583,-106.76990926111793
349,-115.6935204140823,-106.74877791232768
350,-104.35963819246241,-106.8644618305875
351,-102.06268540224468,-106.94594537558363
352,-94.87876463159348,-106.94886888377965
353,-100.0440502018979,-106.80575631108532
354,-103.47502387502641,-106.85267518989684
355,-108.16322195783452,-106.82255903103447
356,-109.89007482323596,-106.94312431918331
357,-97.81079110610919,-107.06673513049256
358,-105.5356047072002,-106.9330824779244
359,-100.53696470327017,-107.01935927610363
360,-107.42363017418575,-107.0112933384805
361,-102.88177934243609,-107.09743798532462
362,-100.94584899805969,-107.12834503738759
363,-99.9789349507736,-107.03266288753399
364,-105.33648057121927,-106.9901876661743
365,-104.46377090839626,-107.00719513294798
366,-102.05508575297976,-107.07590921541524
367,-101.18267305454702,-107.02694576223614
368,-103.06000734855623,-107.08578489578461
369,-110.27584730004494,-107.06418925213262
370,-105.7227108544822,-107.15668731469337
371,-112.25846567459428,-107.08566104618407
372,-107.48687405253563,-107.13110781175055
373,-106.5244912814567,-107.24390767366192
374,-110.85158760219312,-107.26883967046412
375,-106.3056743673988,-107.3156941638982
376,-102.01986058068421,-107.34926890955776
377,-101.91562780740921,-107.33598716858849
378,-94.76345283082586,-107.29364160105212
379,-104.31849416525846,-107.13066156162967
380,-100.0061649163778,-107.15760890358857
381,-103.72668956896689,-107.09110005085581
382,-104.95620789900667,-107.0764878041582
383,-97.04689963390022,-107.01540078457856
384,-101.25466249065396,-106.8490829471505
385,-105.01171416491623,-106.78080652210846
386,-90.73961093357977,-106.76069818939615
387,-85.74854532640933,-106.61324221339642
388,-85.95672840585067,-106.41542091672153
389,-82.26049855272949,-106.23011931874552
390,-97.32669697370555,-106.03715592880411
391,-94.90055679422329,-105.87631713174464
392,-93.75295680366854,-105.85039279751453
393,-92.20398729457375,-105.68495876985584
394,-100.93126817976052,-105.60075208516005
395,-110.76718483092885,-105.63871540163308
396,-99.36649183647502,-105.70491863590334
397,-98.19944284504572,-105.70908968489813
398,-102.92800096139618,-105.63353411769567
399,-98.02033788112715,-105.59753029987867
400,-97.48949516385427,-105.52193145323
401,-107.64432089349175,-105.4681316701495
402,-101.61835460048542,-105.48432314412528
403,-107.53129172338174,-105.49092174893629
404,-109.55667301570782,-105.49758293506562
405,-105.87511043069644,-105.48329169435762
406,-98.86553229335375,-105.50113857834553
407,-102.01833210110264,-105.38292037163255
408,-104.82659651935587,-105.07336944417824
409,-99.42774868784345,-105.01401568305091
410,-108.38300908202149,-104.9296436001012
411,-105.33550102908416,-104.84317202689655
412,-103.67015043018061,-104.81804643421594
413,-99.7602798554518,-104.63577884081478
414,-99.41620785980302,-104.60201257821433
415,-101.8572368501735,-104.60824801447617
416,-95.39084093204596,-104.45932369344266
417,-96.12415437943004,-104.31854075502534
418,-94.51878311929893,-104.23746892553456
419,-103.50253734050955,-104.11438525473719
420,-90.80568071921121,-104.02446240734488
421,-104.54385317833389,-103.90442808291981
422,-100.14221192749413,-103.82898809272221
423,-103.00985064705982,-103.74719894156279
424,-97.65422816822098,-103.60471070206223
425,-92.7613095350722,-103.51767977894674
426,-93.75082954481591,-103.27442635237139
427,-93.11803200891038,-103.05055582780773
428,-98.5364346955914,-102.86097157625564
429,-100.16679298388334,-102.80938801754836
430,-94.9585472549335,-102.61034504688567
431,-100.02670389059502,-102.36506976187451
432,-94.73147627367624,-102.26595599934872
433,-106.71704037405628,-101.95534800414711
434,-86.3619253782858,-101.93820598155752
435,-89.14423429215506,-101.65443666996909
436,-86.37187520061214,-101.52591542308464
437,-105.0514711738018,-101.26171363063844
438,-102.35638610164936,-101.11925036946948
439,-97.61107075263645,-101.10911923842495
440,-109.49359455417861,-100.94263944428207
441,-108.01704214714353,-101.02319747880348
442,-109.99886470269507,-101.10398296241726
443,-116.08249257564663,-101.13417112285698
444,-108.28423997428509,-101.27800810258391
445,-107.94654918667898,-101.20809135057632
446,-116.47841232246374,-101.34831136582729
447,-110.83018093092576,-101.53619375422562
448,-108.13105326384111,-101.50812217204049
449,-114.31638967263125,-101.53220823992416
450,-118.41856681189452,-101.51843693250964
451,-113.43077160113542,-101.65902621870399
452,-122.10757228002345,-101.77270708069287
453,-106.71478202172734,-102.04499515717717
454,-115.39133286581692,-102.11170247537548
455,-111.82218913324606,-102.23086556528337
456,-114.12478803831702,-102.26745523703748
457,-106.95111342241428,-102.30980236918828
458,-108.86404360402544,-102.40120559235135
459,-93.77587211440297,-102.4344899813196
460,-109.25798639026301,-102.36687905543093
461,-111.00187106918473,-102.3852226175917
462,-114.01157151444261,-102.46642353485919
463,-102.52902766178876,-102.59708076002302
464,-107.99834239287601,-102.62258168713315
465,-108.65340999379787,-102.64920030534971
466,-107.59512402369303,-102.69109669620373
467,-104.22178300272651,-102.74649707891089
468,-112.99354591558516,-102.77688817839267
469,-97.5670771867575,-102.87622356406298
470,-110.165940358792,-102.7491358629301
471,-115.41278410662214,-102.7935681579732
472,-110.10535489338966,-102.8251113422935
473,-98.49848314071072,-102.85129615070204
474,-116.83413983415883,-102.77103606929457
475,-107.80601680139549,-102.83086159161421
476,-103.83348327768051,-102.84586501595419
477,-97.41738947983471,-102.86400124292415
478,-110.4076143741884,-102.81901885964841
479,-107.59895080522304,-102.97546047508202
480,-104.07813477538969,-103.00826504148165
481,-104.03598067444278,-103.04898474007177
482,-109.01869604376628,-103.05207765112655
483,-106.01448527149225,-103.09270253257414
484,-112.39952571413768,-103.18237838895007
485,-105.69326627069263,-103.29382702118491
486,-100.6594852350883,-103.30064254224267
487,-105.60564538735571,-103.39984128525775
488,-99.89106252935844,-103.59841228586721
489,-98.78897936716292,-103.73775562710229
490,-107.99331511937336,-103.90304043524662
491,-98.65095464920287,-104.0097066167033
492,-105.97568269319116,-104.0472105952531
493,-93.45935054672412,-104.16943785414831
494,-100.74688421205866,-104.18199148666983
495,-98.99499256906276,-104.18014764699281
496,-111.50090555876734,-104.06242572437415
497,-103.01058698041945,-104.18376986159709
498,-100.2587854233063,-104.23188130295081
499,-111.84080087324054,-104.20518914756991
500,-106.57865170946535,-104.34339377749103
501,-99.33210929331835,-104.43428534294715
502,-105.40656141478709,-104.3511632269454
503,-107.08262804149275,-104.38904529508845
504,-113.06318478314319,-104.38455865826955
505,-110.62526372443989,-104.41962377594389
506,-118.46140234818483,-104.46712530888134
507,-114.85687326271507,-104.66308400942964
508,-123.05984655913863,-104.79146942104576
509,-122.32962828475134,-104.97380192144361
510,-129.8498569822983,-105.20282071741269
511,-138.97966137210122,-105.41748919641546
512,-135.10602895291026,-105.75393079984562
513,-127.5185760142575,-106.0682895850729
514,-135.85075864226968,-106.34587254666097
515,-144.32677547257583,-106.71021805448561
516,-143.01520518181374,-107.13491344070967
517,-137.3638801483245,-107.61115708320733
518,-110.76770150698523,-108.02355434089628
519,-105.43712969493042,-108.18604352477315
520,-99.77828155887985,-108.20538944831735
521,-105.5678922786723,-108.29511545671403
522,-101.00865543933456,-108.30535584771742
523,-102.27774345391762,-108.31402028283583
524,-101.3750409505782,-108.30669921090441
525,-110.21129698423194,-108.34390733872797
526,-109.54096224194913,-108.51840721321958
527,-92.93218711384962,-108.67630854019089
528,-104.21553735597196,-108.67445009124029
529,-102.52906451967154,-108.7312411178441
530,-95.26915637286217,-108.75486383320197
531,-106.32348701452611,-108.75796992438127
532,-108.6501112183705,-108.82093775562058
533,-89.25737745745735,-108.96012410506754
534,-103.27544718595236,-108.78552747590153
535,-106.58292683126948,-108.95466269397821
536,-96.08967738640723,-109.12904961936937
537,-105.00231340685365,-109.22622764122733
538,-101.75112326752735,-109.22573606355782
539,-98.2800240478409,-109.21968343521662
540,-93.56865300427958,-109.22637296816868
541,-90.7657479547027,-109.06712355266967
542,-99.26653482827278,-108.89461061074526
543,-88.65301983765283,-108.78728731200104
544,-87.69496128032439,-108.51299258462112
545,-92.21571027877178,-108.30709979768147
546,-91.55977457696206,-108.1497914086024
547,-94.67887836573838,-107.90060503114739
548,-85.41387685201936,-107.73909200549551
549,-90.408557845829,-107.51192024137728
550,-83.63167805981433,-107.27284192310927
551,-102.6115721160845,-106.92497303558845
552,-97.05655071367033,-106.81678104073795
553,-95.92101924551243,-106.56627082507443
554,-102.50553995273764,-106.45833319731227
555,-95.53456006316617,-106.32947526818148
556,-102.90012260528093,-106.16659897748067
557,-93.33809173022973,-106.05435232315033
558,-102.64602201462772,-105.91822210622846
559,-106.42135958585247,-105.8560418903345
560,-111.00129863273985,-105.98249676504898
561,-104.3231447812951,-105.99992988747375
562,-101.57557841915693,-105.93314262459488
563,-103.92147523387831,-105.80878269364203
564,-100.82601578302557,-105.82270716936291
565,-99.73215136020833,-105.7509839032644
566,-107.65193784243559,-105.66177131692852
567,-98.50292237117405,-105.66233945511594
568,-100.73328946499427,-105.60515084880042
569,-104.16022869211265,-105.4825482842945
570,-106.93534004201263,-105.54847979934806
571,-105.98245980481161,-105.51617379618027
572,-95.89246772377366,-105.42187055316214
573,-94.45729014745794,-105.279741681466
574,-107.84148186829098,-105.23932975153346
575,-92.69144531140813,-105.14940317187478
576,-89.18783641401235,-104.99825745697491
577,-99.53061951955173,-104.85180098833821
578,-93.90976504250409,-104.87293328873538
579,-90.19401065455892,-104.70795479541856
580,-107.05182509325192,-104.53390539391192
581,-87.92366312881383,-104.56364229709055
582,-92.7858635658245,-104.40251912163427
583,-95.70218857768505,-104.24019079685485
584,-94.25216938212243,-104.13706782991677
585,-89.83102236583417,-103.9555942665966
586,-96.51375379508075,-103.79697182754802
587,-93.07510616812387,-103.75551451314794
588,-95.35385856232723,-103.63020912095563
589,-96.65507630075278,-103.58483708128531
590,-93.67561382258106,-103.56349805062122
591,-89.77994445173896,-103.42032103765327
592,-97.25727790690016,-103.33161093567864
593,-92.54628536339762,-103.24442688781573
594,-96.32308874321072,-103.23529623598247
595,-101.31193971686149,-103.19105828129399
596,-98.97179882452018,-103.21422775277199
597,-89.86980615074297,-103.0889366854295
598,-98.11702756450113,-102.95752887713273
599,-93.23331856683338,-102.93611129854467
600,-91.47237880320118,-102.75003647548063
601,-102.29937326449101,-102.59897374641798
602,-96.56744941018002,-102.62864638612973
603,-99.88530932146008,-102.54025526608365
604,-85.34049799400314,-102.4682820788833
605,-98.66242640784509,-102.19105521099192
606,-106.60128396698286,-102.07142683782597
607,-93.77808426610895,-101.95282565401394
608,-103.81877724384304,-101.74203776404788
609,-100.48720146912531,-101.54962707089493
610,-92.26541134672236,-101.33120280273866
611,-98.86298345429857,-100.9553583463829
612,-98.03835450902244,-100.55419156720487
613,-98.27125913693625,-100.18351482276599
614,-99.65600453115722,-99.8910416539928
615,-96.60847644487886,-99.52909411288168
616,-97.93172523027665,-99.05191112260472
617,-98.9560751431164,-98.60107632308934
618,-92.24940135157169,-98.21699827303726
619,-98.81214149222654,-98.03181527148313
620,-92.87701192215144,-97.96556538945607
621,-100.4879519903355,-97.8965526930888
622,-103.46840026604436,-97.84575329020541
623,-90.59905050527331,-97.87035073847251
624,-90.73517178296282,-97.75356380898609
625,-93.92595533046543,-97.64716511730994
626,-96.20380679182239,-97.48431170077227
627,-91.0761361184179,-97.35094014627099
628,-100.91165491798473,-97.33237963631667
629,-96.35533257862035,-97.2993408119368
630,-100.36442667647324,-97.23760349252629
631,-99.8458084779507,-97.28855619556239
632,-94.36101053952468,-97.22377941019666
633,-100.14211093591511,-97.0808884034082
634,-99.82685846136906,-97.18973573819278
635,-94.00720289781744,-97.15524985094693
636,-87.30196818685613,-97.02949261161243
637,-100.43424916096575,-96.9416155196169
638,-95.80994743986301,-96.89593487715803
639,-93.33389441272338,-96.83652311888137
640,-99.78797132468603,-96.78706182253019
641,-110.41753671906588,-96.84925500573426
642,-95.73327770316853,-97.04577289337789
643,-108.14099059074339,-97.01044032212685
644,-103.70467816795757,-97.20532002965776
645,-108.26070370908626,-97.3654171985341
646,-105.4434365182285,-97.52586713283725
647,-118.99505120159671,-97.66470375224992
648,-107.48144486481254,-97.90786548060849
649,-114.3136534252422,-98.1285411607364
650,-110.50069343310467,-98.36759211653056
651,-113.11742419744722,-98.63628227026345
652,-116.20440761929127,-98.74134079107709
653,-116.38820138338095,-98.93281936013331
654,-112.27609747722845,-99.13749118151198
655,-115.26456419617213,-99.23519675675689
656,-101.09554451603698,-99.43249679808692
657,-111.13324111851136,-99.4144510171945
658,-107.12101849068655,-99.59240251107731
659,-110.87553823218593,-99.63715247583791
660,-100.50015253086298,-99.68169426230125
661,-102.94250088621635,-99.57668280128247
662,-116.74896446781466,-99.56287636233168
663,-109.21936059789745,-99.71461022281827
664,-115.6396177203806,-99.76758907645846
665,-97.6623779083474,-99.91572509583202
666,-101.88538472160081,-99.89502736131342
667,-102.4916681504129,-99.83736183010505
668,-108.11874268085037,-99.87724928789744
669,-105.51578114711351,-99.95110382005602
670,-94.04047353442718,-99.964659344606
671,-90.41130813508929,-99.83571067953015
672,-93.91204050961268,-99.67999916283294
673,-107.01030129165585,-99.66019489069133
674,-89.61850402175935,-99.78572500213329
675,-91.57855890374888,-99.60349522366798
676,-100.22579750709886,-99.59236635959138
677,-96.65388331892899,-99.70274597052224
678,-100.57478202611259,-99.67397860851602
679,-100.01961185863834,-99.74062877835213
680,-90.20832982831347,-99.83888479039292
681,-95.53255015380596,-99.67044983774355
682,-97.99483116610422,-99.74653870799347
683,-99.57073645405579,-99.79862838399627
684,-88.99426014321547,-99.83731386275998
685,-98.52354621892584,-99.78473477037089
686,-87.11584500540387,-99.87166000890181
687,-88.8646196089147,-99.77768092100504
688,-90.85485346816436,-99.73557605541295
689,-93.92962922714248,-99.69058600447131
690,-88.45272009814633,-99.6633315337352
691,-88.25021912337371,-99.61110259649085
692,-90.33150959876997,-99.59580534320722
693,-91.03713256897194,-99.52654766012591
694,-92.36059615374242,-99.51145613218165
695,-84.52954648514701,-99.47183120628696
696,-79.44758210212589,-99.30400727396982
697,-81.24465471191695,-99.1087651067459
698,-90.62011079819611,-99.02251359235763
